Date	Driver Name	Event	Act Time	Tot Plan	Unit .	Stop Type	Packages	Miles	Count
4/18/2012	pett	KEY-OFF	0.07027778	0.084080048			0	2	48479
4/18/2012	pett	DEL	0.03333334	0.02768	2801	S	1	0	48480
4/18/2012	pett	KEY-ON	0	0			0	0	48481
4/18/2012	pett	KEY-OFF	0.06194444	0.040389191			0	1	48482
4/18/2012	pett	DEL	0.03194445	0.02768	2801	S	1	0	48483
4/18/2012	pett	KEY-ON	0	0			0	0	48484
4/18/2012	pett	KEY-OFF	0.02333333	0.016863341			0	0	48485
4/18/2012	pett	DEL	0.01694444	0.02768	2801	S	1	0	48486
4/18/2012	pett	KEY-ON	0	0			0	0	48487
4/18/2012	pett	KEY-OFF	0.05333333	0.053492531			0	1	48488
4/18/2012	pett	DEL	0.02166667	0.02802	2701	S	1	0	48489
4/18/2012	pett	KEY-ON	0	0			0	0	48490
4/18/2012	pett	KEY-OFF	0.02361111	0.01988418			0	0	48491
4/18/2012	pett	DEL	0.01527778	0.02802	2701	S	1	0	48492
4/18/2012	pett	KEY-ON	0	0			0	0	48493
4/18/2012	pett	KEY-OFF	0.07111111	0.068415873			0	1	48494
4/18/2012	pett	DEL	0.01583333	0.02348	2703	D	1	0	48495
4/18/2012	pett	KEY-ON	0	0			0	0	48496
4/18/2012	pett	KEY-OFF	0.07694445	0.069135867			0	1	48497
4/18/2012	pett	DEL	0.03222222	0.02947	2803	S	1	0	48498
4/18/2012	pett	KEY-ON	0	0			0	0	48499
4/18/2012	pett	KEY-OFF	0.05361111	0.065815032			0	1	48500
4/18/2012	pett	DEL	0.01472222	0.020919999	2803	D	1	0	48501
4/18/2012	pett	KEY-ON	0	0			0	0	48502
4/18/2012	pett	KEY-OFF	0.06611111	0.080018379			0	2	48503
4/18/2012	pett	DEL	0.01388889	0.024639999	2805	D	1	0	48504
4/18/2012	pett	KEY-ON	0	0			0	0	48505
4/18/2012	pett	KEY-OFF	0.02861111	0.036327519			0	0	48506
4/18/2012	pett	DEL	0.01833333	0.024639999	2805	D	1	0	48507
4/18/2012	pett	KEY-ON	0	0			0	0	48508
4/18/2012	pett	KEY-OFF	0.01	0.00608			0	0	48509
4/18/2012	pett	DEL	0.02166667	0.024639999	2805	D	1	0	48510
4/18/2012	pett	KEY-ON	0	0			0	0	48511
4/18/2012	pett	KEY-OFF	0.006388889	0.009440836			0	0	48512
4/18/2012	pett	DEL	0.02305556	0.024639999	2805	D	1	0	48513
4/18/2012	pett	KEY-ON	0	0			0	0	48514
4/18/2012	pett	KEY-OFF	0.02972222	0.029605851			0	0	48515
4/18/2012	pett	DEL	0.01638889	0.024639999	2805	D	1	0	48516
4/18/2012	pett	KEY-ON	0	0			0	0	48517
4/18/2012	pett	KEY-OFF	0.05444445	0.04641002			0	1	48518
4/18/2012	pett	DEL	0.02277778	0.024639999	2805	D	1	0	48519
4/18/2012	pett	KEY-ON	0	0			0	0	48520
4/18/2012	pett	KEY-OFF	0.04694445	0.04304919			0	1	48521
4/18/2012	pett	DEL	0.01083333	0.024639999	2805	D	1	0	48522
4/18/2012	pett	KEY-ON	0	0			0	0	48523
4/18/2012	pett	KEY-OFF	0.01805556	0.009440836			0	0	48524
4/18/2012	pett	DEL	0.01722222	0.024639999	2805	D	1	0	48525
4/18/2012	pett	KEY-ON	0	0			0	0	48526
4/18/2012	pett	KEY-OFF	0.02777778	0.022884181			0	0	48527
4/18/2012	pett	DEL	0.03333334	0.024639999	2805	D	1	0	48528
4/18/2012	pett	KEY-ON	0	0			0	0	48529
4/18/2012	pett	KEY-OFF	0.06111111	0.069935873			0	1	48530
4/18/2012	pett	DEL	0.01305556	0.024639999	2805	D	1	0	48531
4/18/2012	pett	KEY-ON	0	0			0	0	48532
4/18/2012	pett	KEY-OFF	0.04833334	0.036327519			0	0	48533
4/18/2012	pett	DEL	0.02027778	0.029759999	2805	D	2	0	48534
4/18/2012	pett	KEY-ON	0	0			0	0	48535
4/18/2012	pett	KEY-OFF	0.06666667	0.063214198			0	1	48536
4/18/2012	pett	DEL	0.015	0.024639999	2805	D	1	0	48537
4/18/2012	pett	KEY-ON	0	0			0	0	48538
4/18/2012	pett	KEY-OFF	0.01972222	0.02166418			0	0	48539
4/18/2012	pett	DEL	0.1411111	0.08994	2805	S	11	0	48540
4/18/2012	pett	KEY-ON	0	0			0	0	48541
4/18/2012	pett	KEY-OFF	0.01777778	0.01280167			0	0	48542
4/18/2012	pett	DEL	0.01305556	0.024639999	2805	D	1	0	48543
4/18/2012	pett	KEY-ON	0	0			0	0	48544
4/18/2012	pett	KEY-OFF	0.04111111	0.053471699			0	1	48545
4/18/2012	pett	DEL	0.01611111	0.02306	2804	D	1	0	48546
4/18/2012	pett	KEY-ON	0	0			0	0	48547
4/18/2012	pett	KEY-OFF	0.01472222	0.01314167			0	0	48548
4/18/2012	pett	DEL	0.01166667	0.02306	2804	D	1	0	48549
4/18/2012	pett	KEY-ON	0	0			0	0	48550
4/18/2012	pett	KEY-OFF	0.04416667	0.047910862			0	1	48551
4/18/2012	pett	DEL	0.02527778	0.04734	2804	S	1	0	48552
4/18/2012	pett	KEY-ON	0	0			0	0	48553
4/18/2012	pett	KEY-OFF	0.08527778	0.083719209			0	2	48554
4/18/2012	pett	DEL	0.01916667	0.02306	2804	D	1	0	48555
4/18/2012	pett	KEY-ON	0	0			0	0	48556
4/18/2012	pett	KEY-OFF	0.08666667	0.094962552			0	2	48557
4/18/2012	pett	DEL	0.02388889	0.04734	2804	S	1	0	48558
4/18/2012	pett	KEY-ON	0	0			0	0	48559
4/18/2012	pett	KEY-OFF	0.0225	0.016502511			0	0	48560
4/18/2012	pett	DEL	0.01388889	0.02306	2804	D	1	0	48561
4/18/2012	pett	KEY-ON	0	0			0	0	48562
4/18/2012	pett	KEY-OFF	0.04	0.033306681			0	0	48563
4/18/2012	pett	DEL	0.01	0.02306	2804	D	1	0	48564
4/18/2012	pett	KEY-ON	0	0			0	0	48565
4/18/2012	pett	KEY-OFF	0.02694445	0.016502511			0	0	48566
4/18/2012	pett	DEL	0.01083333	0.02306	2804	D	1	0	48567
4/18/2012	pett	KEY-ON	0	0			0	0	48568
4/18/2012	pett	KEY-OFF	0.02166667	0.01314167			0	0	48569
4/18/2012	pett	DEL	0.01555556	0.02306	2804	D	1	0	48570
4/18/2012	pett	KEY-ON	0	0			0	0	48571
4/18/2012	pett	KEY-OFF	0.07361111	0.091601707			0	2	48572
4/18/2012	pett	DEL	0.06055555	0.078060001	2804	S	7	0	48573
4/18/2012	pett	KEY-ON	0	0			0	0	48574
4/18/2012	pett	KEY-OFF	0.04444445	0.036667518			0	0	48575
4/18/2012	pett	DEL	0.006944444	0.02306	2804	D	1	0	48576
4/18/2012	pett	KEY-ON	0	0			0	0	48577
4/18/2012	pett	KEY-OFF	0.05055556	0.04338919			0	1	48578
4/18/2012	pett	DEL	0.02555556	0.04611	2804	D	1	0	48579
4/18/2012	pett	KEY-ON	0	0			0	0	48580
4/18/2012	pett	KEY-OFF	0.0825	0.117327601			0	3	48581
4/18/2012	pett	DEL	0.01166667	0.02306	2804	D	1	0	48582
4/18/2012	pett	KEY-ON	0	0			0	0	48583
4/18/2012	pett	KEY-OFF	0.0475	0.042249192			0	1	48584
4/18/2012	pett	DEL	0.06555556	0.02947	2803	S	1	0	48585
4/18/2012	pett	KEY-ON	0	0			0	0	48586
4/18/2012	pett	KEY-OFF	0.02055556	0.01540251			0	0	48587
4/18/2012	pett	DEL	0.02277778	0.020919999	2803	D	1	0	48588
4/18/2012	pett	KEY-ON	0	0			0	0	48589
4/18/2012	pett	KEY-OFF	0.03444444	0.032206681			0	0	48590
4/18/2012	pett	DEL	0.01527778	0.020919999	2803	D	1	0	48591
4/18/2012	pett	KEY-ON	0	0			0	0	48592
4/18/2012	pett	KEY-OFF	0.03416667	0.032166678			0	0	48593
4/18/2012	pett	DEL	0.03694445	0.052520001	2803	S	1	0	48594
4/18/2012	pett	KEY-ON	0	0			0	0	48595
4/18/2012	pett	KEY-OFF	0.02777778	0.02502501			0	0	48596
4/18/2012	pett	DEL	0.02527778	0.04386	2805	S	2	0	48597
4/18/2012	pett	KEY-ON	0	0			0	0	48598
4/18/2012	pett	KEY-OFF	0.01222222	0			0	0	48599
4/18/2012	pett	KEY-ON	0.1883333	0			0	0	48600
4/18/2012	pett	KEY-OFF	0.04222222	0.04228919			0	1	48601
4/18/2012	pett	DEL	0.0075	0.020919999	2803	D	1	0	48602
4/18/2012	pett	KEY-ON	0	0			0	0	48603
4/18/2012	pett	KEY-OFF	0.04333333	0.018723341			0	0	48604
4/18/2012	pett	DEL	0.04138889	0.02947	2803	S	1	0	48605
4/18/2012	pett	KEY-ON	0	0			0	0	48606
4/18/2012	pett	KEY-OFF	0.05944445	0.05233169			0	1	48607
4/18/2012	pett	PU	0.02805556	0.02918	2803	S	3	0	48608
4/18/2012	pett	KEY-ON	0	0			0	0	48609
4/18/2012	pett	KEY-OFF	0.02611111	0.02404334			0	0	48610
4/18/2012	pett	DEL	0.000277778	0.02947	2803	S	1	0	48611
4/18/2012	pett	DEL	0.01972222	0.020919999	2803	D	1	0	48612
4/18/2012	pett	KEY-ON	0	0			0	0	48613
4/18/2012	pett	KEY-OFF	0.03472222	0.032166678			0	0	48614
4/18/2012	pett	PU	0.03666667	0.022129999	2803	S	0	0	48615
4/18/2012	pett	KEY-ON	0	0			0	0	48616
4/18/2012	pett	KEY-OFF	0.02638889	0.02208418			0	0	48617
4/18/2012	pett	DEL	0.03	0.04555	2803	S	1	0	48618
4/18/2012	pett	KEY-ON	0	0			0	0	48619
4/18/2012	pett	KEY-OFF	0.07722222	0.075857542			0	2	48620
4/18/2012	pett	PU	0.01583333	0.022129999	2803	S	0	0	48621
4/18/2012	pett	KEY-ON	0	0			0	0	48622
4/18/2012	pett	KEY-OFF	0.05361111	0.035567518			0	0	48623
4/18/2012	pett	DEL	0.01138889	0.020919999	2803	D	1	0	48624
4/18/2012	pett	KEY-ON	0	0			0	0	48625
4/18/2012	pett	KEY-OFF	0.03166667	0.02698501			0	0	48626
4/18/2012	pett	DEL	0.009166667	0.02345	2802	D	1	0	48627
4/18/2012	pett	KEY-ON	0	0			0	0	48628
4/18/2012	pett	KEY-OFF	0.05611111	0.04715002			0	1	48629
4/18/2012	pett	DEL	0.01666667	0.02345	2802	D	1	0	48630
4/18/2012	pett	KEY-ON	0	0			0	0	48631
4/18/2012	pett	KEY-OFF	0.09888889	0.099423394			0	2	48632
4/18/2012	pett	DEL	0.01583333	0.020919999	2803	D	1	0	48633
4/18/2012	pett	KEY-ON	0	0			0	0	48634
4/18/2012	pett	KEY-OFF	0.1136111	0.1142684			0	3	48635
4/18/2012	pett	KEY-ON	0.8308334	0			0	0	48636
4/18/2012	pett	KEY-OFF	0.1022222	0.098963387			0	2	48637
4/18/2012	pett	DEL	0.02083333	0.03874	2805	S	1	0	48638
4/18/2012	pett	KEY-ON	0	0			0	0	48639
4/18/2012	pett	KEY-OFF	0.01722222	0.01280167			0	0	48640
4/18/2012	pett	DEL	0.009166667	0.024639999	2805	D	1	0	48641
4/18/2012	pett	KEY-ON	0	0			0	0	48642
4/18/2012	pett	KEY-OFF	0.02222222	0.018881669			0	0	48643
4/18/2012	pett	DEL	0.01916667	0.049279999	2805	D	2	0	48644
4/18/2012	pett	KEY-ON	0	0			0	0	48645
4/18/2012	pett	KEY-OFF	0.005	0.003360835			0	0	48646
4/18/2012	pett	KEY-ON	0.01722222	0			0	0	48647
4/18/2012	pett	KEY-OFF	0.03361111	0.026245009			0	0	48648
4/18/2012	pett	DEL	0.01083333	0.024639999	2805	D	1	0	48649
4/18/2012	pett	KEY-ON	0	0			0	0	48650
4/18/2012	pett	KEY-OFF	0.04527778	0.039688349			0	1	48651
4/18/2012	pett	DEL	0.01944445	0.024639999	2805	D	1	0	48652
4/18/2012	pett	KEY-ON	0	0			0	0	48653
4/18/2012	pett	KEY-OFF	0.0275	0.019523339			0	0	48654
4/18/2012	pett	DEL	0.01694444	0.024639999	2805	D	1	0	48655
4/18/2012	pett	KEY-ON	0	0			0	0	48656
4/18/2012	pett	KEY-OFF	0.04666667	0.04675002			0	1	48657
4/18/2012	pett	DEL	0.01444444	0.028179999	2804	D	2	0	48658
4/18/2012	pett	KEY-ON	0	0			0	0	48659
4/18/2012	pett	KEY-OFF	0.0675	0.082378373			0	2	48660
4/18/2012	pett	PU	0.01111111	0.039220002	2804	S	0	0	48661
4/18/2012	pett	KEY-ON	0	0			0	0	48662
4/18/2012	pett	KEY-OFF	0.01083333	0			0	0	48663
4/18/2012	pett	KEY-ON	0.01305556	0			0	0	48664
4/18/2012	pett	KEY-OFF	0.1061111	0.124049202			0	3	48665
4/18/2012	pett	DEL	0.01194444	0.028179999	2804	D	2	0	48666
4/18/2012	pett	KEY-ON	0	0			0	0	48667
4/18/2012	pett	KEY-OFF	0.01777778	0.01094167			0	0	48668
4/18/2012	pett	PU	0.009444444	0.019610001	2804	S	0	0	48669
4/18/2012	pett	KEY-ON	0	0			0	0	48670
4/18/2012	pett	KEY-OFF	0.07138889	0.036667518			0	0	48671
4/18/2012	pett	DEL	0.01805556	0.02306	2804	D	1	0	48672
4/18/2012	pett	KEY-ON	0	0			0	0	48673
4/18/2012	pett	KEY-OFF	0.1544444	0.1542968			0	4	48674
4/18/2012	pett	DEL	0.02138889	0.02306	2804	D	1	0	48675
4/18/2012	pett	KEY-ON	0	0			0	0	48676
4/18/2012	pett	KEY-OFF	0.03861111	0.039726678			0	0	48677
4/18/2012	pett	DEL	0	0.033299999	2804	D	3	0	48678
4/18/2012	pett	KEY-OFF	0.02194444	0.009780835			0	0	48679
4/18/2012	pett	DEL	0.01972222	0.02306	2804	D	1	0	48680
4/18/2012	pett	KEY-ON	0	0			0	0	48681
4/18/2012	pett	KEY-ON	0	0			0	0	48682
4/18/2012	pett	KEY-OFF	0.03444444	0.02994585			0	0	48683
4/18/2012	pett	DEL	0.01388889	0.02306	2804	D	1	0	48684
4/18/2012	pett	KEY-ON	0	0			0	0	48685
4/18/2012	pett	KEY-OFF	0.02694445	0.019863339			0	0	48686
4/18/2012	pett	DEL	0.01777778	0.02306	2804	D	1	0	48687
4/18/2012	pett	KEY-ON	0	0			0	0	48688
4/18/2012	pett	KEY-OFF	0.015	0.01314167			0	0	48689
4/18/2012	pett	DEL	0.02111111	0.02306	2804	D	1	0	48690
4/18/2012	pett	KEY-ON	0	0			0	0	48691
4/18/2012	pett	KEY-OFF	0.02777778	0.023224181			0	0	48692
4/18/2012	pett	DEL	0.01555556	0.02306	2804	D	1	0	48693
4/18/2012	pett	KEY-ON	0	0			0	0	48694
4/18/2012	pett	KEY-OFF	0.01388889	0.009780835			0	0	48695
4/18/2012	pett	DEL	0.01611111	0.02306	2804	D	1	0	48696
4/18/2012	pett	KEY-ON	0	0			0	0	48697
4/18/2012	pett	KEY-OFF	0.009722223	0.009780835			0	0	48698
4/18/2012	pett	DEL	0.01472222	0.02306	2804	D	1	0	48699
4/18/2012	pett	KEY-ON	0	0			0	0	48700
4/18/2012	pett	KEY-OFF	0.015	0.01094167			0	0	48701
4/18/2012	pett	PU	0.008611111	0.019610001	2804	S	0	0	48702
4/18/2012	pett	KEY-ON	0	0			0	0	48703
4/18/2012	pett	KEY-OFF	0.03277778	0.024385011			0	0	48704
4/18/2012	pett	DEL	0.02194444	0.04734	2804	S	1	0	48705
4/18/2012	pett	KEY-ON	0	0			0	0	48706
4/18/2012	pett	KEY-OFF	0.03944445	0.040028349			0	1	48707
4/18/2012	pett	DEL	0.05333333	0.051229998	2804	D	2	0	48708
4/18/2012	pett	KEY-ON	0	0			0	0	48709
4/18/2012	pett	KEY-OFF	0.02972222	0.026585011			0	0	48710
4/18/2012	pett	DEL	0.01583333	0.02306	2804	D	1	0	48711
4/18/2012	pett	KEY-ON	0	0			0	0	48712
4/18/2012	pett	KEY-OFF	0.02	0.01430251			0	0	48713
4/18/2012	pett	PU	0.1569445	0.05016	2804	O	13	0	48714
4/18/2012	pett	KEY-ON	0	0			0	0	48715
4/18/2012	pett	KEY-OFF	0.04722222	0.02774585			0	0	48716
4/18/2012	pett	PU	0.003611111	0.019610001	2804	S	0	0	48717
4/18/2012	pett	KEY-ON	0	0			0	0	48718
4/18/2012	pett	KEY-OFF	0.05277778	0.056350861			0	1	48719
4/18/2012	pett	DEL	0.000277778	0.04734	2804	S	1	0	48720
4/18/2012	pett	PU	0.1563889	0.036060002	2804	S	7	0	48721
4/18/2012	pett	DEL	0.02916667	0.04792	2804	S	1	0	48722
4/18/2012	pett	KEY-ON	0	0			0	0	48723
4/18/2012	pett	KEY-OFF	0.03888889	0.026886679			0	0	48724
4/18/2012	pett	KEY-ON	0.05194445	0			0	0	48725
4/18/2012	pett	KEY-OFF	0.07527778	0.084119208			0	2	48726
4/18/2012	pett	DEL	0.01388889	0.02345	2802	D	1	0	48727
4/18/2012	pett	KEY-ON	0	0			0	0	48728
4/18/2012	pett	KEY-OFF	0.09666667	0.114366703			0	3	48729
4/18/2012	pett	PU	0.01416667	0.03001	2802	S	0	0	48730
4/18/2012	pett	KEY-ON	0	0			0	0	48731
4/18/2012	pett	KEY-OFF	0.1477778	0.167760894			0	4	48732
4/18/2012	pett	PU	0.01527778	0.025330001	2701	S	1	0	48733
4/18/2012	pett	KEY-ON	0	0			0	0	48734
4/18/2012	pett	KEY-OFF	0.01777778	0.009801671			0	0	48735
4/18/2012	pett	PU	0.1469444	0.079380002	2701	S	24	0	48736
4/18/2012	pett	KEY-ON	0	0			0	0	48737
4/18/2012	pett	KEY-OFF	0.4983333	0.793157101			0	23	48738
4/18/2012	pett	KEY-ON	0.008611111	0			0	0	48739
4/18/2012	pett	KEY-OFF	0.001111111	0			0	0	48740
4/18/2012	pett	PU	0.2308333	0.101079997	2811	S	31	0	48741
4/18/2012	pett	KEY-ON	0	0			0	0	48742
4/18/2012	pett	KEY-OFF	0.001388889	0			0	0	48743
4/18/2012	pett	KEY-ON	0.01333333	0			0	0	48744
4/18/2012	pett	KEY-OFF	0.2091667	0.173524603			0	7	48745
4/18/2012	pett	Inside PM	0.006111111	0.205919996			0	0	48746
4/19/2012	rich	Inside AM	0.4127778	0.430833697			0	0	48747
4/19/2012	rich	KEY-ON	0	0			0	0	48748
4/19/2012	rich	KEY-OFF	0.5963889	0.649099588			0	28	48749
4/19/2012	rich	DEL	0.0738889	0.12232	2701	S	6	0	48750
4/19/2012	rich	KEY-ON	0	0			0	0	48751
4/19/2012	rich	KEY-OFF	0.001666667	0			0	0	48752
4/19/2012	rich	KEY-ON	0.02527778	0			0	0	48753
4/19/2012	rich	KEY-OFF	0.02583333	0.018947979			0	0	48754
4/19/2012	rich	DEL	0.01805556	0.136260003	2701	S	19	0	48755
4/19/2012	rich	KEY-ON	0	0			0	0	48756
4/19/2012	rich	KEY-OFF	0.03083333	0.024237299			0	0	48757
4/19/2012	rich	DEL	0.1508333	0.03314	2701	S	2	0	48758
4/19/2012	rich	KEY-ON	0	0			0	0	48759
4/19/2012	rich	KEY-OFF	0.01611111	0.008369326			0	0	48760
4/19/2012	rich	DEL	0.08027778	0.051070001	2701	S	1	0	48761
4/19/2012	rich	KEY-ON	0	0			0	0	48762
4/19/2012	rich	KEY-OFF	0.01111111	0.016738649			0	0	48763
4/19/2012	rich	DEL	0.07916667	0.06628	2701	S	4	0	48764
4/19/2012	rich	KEY-ON	0	0			0	0	48765
4/19/2012	rich	KEY-OFF	0.01138889	0.008369326			0	0	48766
4/19/2012	rich	DEL	0.02555556	0.02802	2701	S	1	0	48767
4/19/2012	rich	KEY-ON	0	0			0	0	48768
4/19/2012	rich	KEY-OFF	0.001944444	0.00308			0	0	48769
4/19/2012	rich	DEL	0.01916667	0.03826	2701	S	3	0	48770
4/19/2012	rich	KEY-ON	0	0			0	0	48771
4/19/2012	rich	KEY-OFF	0.01083333	0.008369326			0	0	48772
4/19/2012	rich	DEL	0.03638889	0.051070001	2701	S	1	0	48773
4/19/2012	rich	KEY-ON	0	0			0	0	48774
4/19/2012	rich	KEY-OFF	0.002777778	0			0	0	48775
4/19/2012	rich	KEY-ON	0.03	0			0	0	48776
4/19/2012	rich	KEY-OFF	0.02888889	0.0273173			0	0	48777
4/19/2012	rich	DEL	0.2586111	0.189899996	2701	S	16	0	48778
4/19/2012	rich	KEY-ON	0	0			0	0	48779
4/19/2012	rich	KEY-OFF	0.04472222	0.05376393			0	0	48780
4/19/2012	rich	DEL	0.02	0.06116	2701	S	3	0	48781
4/19/2012	rich	KEY-ON	0	0			0	0	48782
4/19/2012	rich	KEY-OFF	0.006944444	0.00308			0	0	48783
4/19/2012	rich	DEL	0.02444444	0.02802	2701	S	1	0	48784
4/19/2012	rich	KEY-ON	0	0			0	0	48785
4/19/2012	rich	KEY-OFF	0.02194444	0.01057865			0	0	48786
4/19/2012	rich	KEY-ON	0.01861111	0			0	0	48787
4/19/2012	rich	KEY-OFF	0.02777778	0.035686631			0	0	48788
4/19/2012	rich	DEL	0.004444445	0.05604	2701	S	2	0	48789
4/19/2012	rich	PU	0.07416667	0.022980001	2701	S	0	0	48790
4/19/2012	rich	KEY-ON	0	0			0	0	48791
4/19/2012	rich	KEY-OFF	0.0175	0.01452933			0	0	48792
4/19/2012	rich	DEL	0.1083333	0.120180003	2701	S	19	0	48793
4/19/2012	rich	PU	0.05	0.022980001	2701	S	0	0	48794
4/19/2012	rich	DEL	0.05194445	0.02802	2701	S	1	0	48795
4/19/2012	rich	KEY-ON	0	0			0	0	48796
4/19/2012	rich	KEY-OFF	0.0175	0.01365865			0	0	48797
4/19/2012	rich	DEL	0.04111111	0.04338	2701	S	4	0	48798
4/19/2012	rich	KEY-ON	0	0			0	0	48799
4/19/2012	rich	KEY-OFF	0.002222222	0.00308			0	0	48800
4/19/2012	rich	DEL	0.03888889	0.03314	2701	S	2	0	48801
4/19/2012	rich	KEY-ON	0	0			0	0	48802
4/19/2012	rich	KEY-OFF	0.002777778	0.00308			0	0	48803
4/19/2012	rich	DEL	0.1947222	0.02802	2701	S	1	0	48804
4/19/2012	rich	KEY-ON	0	0			0	0	48805
4/19/2012	rich	KEY-OFF	0.0025	0.00308			0	0	48806
4/19/2012	rich	DEL	0.04388889	0.04338	2701	S	4	0	48807
4/19/2012	rich	KEY-ON	0	0			0	0	48808
4/19/2012	rich	KEY-OFF	0.009444444	0.01452933			0	0	48809
4/19/2012	rich	DEL	0.07750001	0.0943	2701	S	5	0	48810
4/19/2012	rich	KEY-ON	0	0			0	0	48811
4/19/2012	rich	KEY-OFF	0.02722222	0.01365865			0	0	48812
4/19/2012	rich	DEL	0.02	0.02802	2701	S	1	0	48813
4/19/2012	rich	KEY-ON	0	0			0	0	48814
4/19/2012	rich	KEY-OFF	0.0125	0.01057865			0	0	48815
4/19/2012	rich	KEY-ON	0.02416667	0			0	0	48816
4/19/2012	rich	KEY-OFF	0.02277778	0.032606632			0	0	48817
4/19/2012	rich	DEL	0.06500001	0.096999999	2701	S	10	0	48818
4/19/2012	rich	KEY-ON	0	0			0	0	48819
4/19/2012	rich	KEY-OFF	0.01111111	0.005289325			0	0	48820
4/19/2012	rich	KEY-ON	0.03194445	0			0	0	48821
4/19/2012	rich	KEY-OFF	0.002777778	0.00616			0	0	48822
4/19/2012	rich	DEL	0.1027778	0.134999998	2701	S	8	0	48823
4/19/2012	rich	KEY-ON	0	0			0	0	48824
4/19/2012	rich	KEY-OFF	0.01027778	0.00924			0	0	48825
4/19/2012	rich	PU	0.003611111	0.022980001	2701	S	0	0	48826
4/19/2012	rich	DEL	0.05416667	0.05604	2701	S	2	0	48827
4/19/2012	rich	KEY-ON	0	0			0	0	48828
4/19/2012	rich	KEY-OFF	0.02416667	0.01586798			0	0	48829
4/19/2012	rich	KEY-ON	0.01722222	0			0	0	48830
4/19/2012	rich	KEY-OFF	0.003611111	0.00924			0	0	48831
4/19/2012	rich	DEL	0.1863889	0.142949998	2701	S	10	0	48832
4/19/2012	rich	KEY-ON	0	0			0	0	48833
4/19/2012	rich	KEY-OFF	0.04694445	0.0303973			0	0	48834
4/19/2012	rich	DEL	0.000277778	0.0485	2701	S	5	0	48835
4/19/2012	rich	PU	0.01722222	0.022980001	2701	S	0	0	48836
4/19/2012	rich	DEL	0.08138889	0.03314	2701	S	2	0	48837
4/19/2012	rich	KEY-ON	0	0			0	0	48838
4/19/2012	rich	KEY-OFF	0.02166667	0.01586798			0	0	48839
4/19/2012	rich	KEY-ON	0.03388889	0			0	0	48840
4/19/2012	rich	KEY-OFF	0.05638889	0.0456146			0	0	48841
4/19/2012	rich	DEL	0.05555556	0.02929	2703	S	1	0	48842
4/19/2012	rich	KEY-ON	0	0			0	0	48843
4/19/2012	rich	KEY-OFF	0.02138889	0.01387865			0	0	48844
4/19/2012	rich	PU	0.04555556	0.02594	2703	O	1	0	48845
4/19/2012	rich	KEY-ON	0	0			0	0	48846
4/19/2012	rich	KEY-OFF	0.003333333	0.01440933			0	0	48847
4/19/2012	rich	DEL	0.06833333	0.04696	2703	D	2	0	48848
4/19/2012	rich	KEY-ON	0	0			0	0	48849
4/19/2012	rich	KEY-OFF	0.04055556	0.061283931			0	0	48850
4/19/2012	rich	DEL	0.03944444	0.07556	2703	D	4	0	48851
4/19/2012	rich	KEY-ON	0	0			0	0	48852
4/19/2012	rich	KEY-OFF	0.01555556	0.02042798			0	0	48853
4/19/2012	rich	DEL	0.01555556	0.02348	2703	D	1	0	48854
4/19/2012	rich	KEY-ON	0	0			0	0	48855
4/19/2012	rich	KEY-OFF	0.01805556	0.005289325			0	0	48856
4/19/2012	rich	KEY-ON	0.008888889	0			0	0	48857
4/19/2012	rich	KEY-OFF	0.06722222	0.072591908			0	1	48858
4/19/2012	rich	DEL	0.01611111	0.04696	2703	D	2	0	48859
4/19/2012	rich	KEY-ON	0	0			0	0	48860
4/19/2012	rich	KEY-OFF	0.0275	0.0244573			0	0	48861
4/19/2012	rich	DEL	0.01583333	0.03441	2703	S	2	0	48862
4/19/2012	rich	KEY-ON	0	0			0	0	48863
4/19/2012	rich	KEY-OFF	0.01361111	0.01513865			0	0	48864
4/19/2012	rich	DEL	0.04194444	0.02348	2703	D	1	0	48865
4/19/2012	rich	KEY-ON	0	0			0	0	48866
4/19/2012	rich	KEY-OFF	0.03361111	0.031735949			0	0	48867
4/19/2012	rich	KEY-ON	0.008333334	0			0	0	48868
4/19/2012	rich	KEY-OFF	0.06722222	0.071133263			0	1	48869
4/19/2012	rich	DEL	0.0175	0.09392	2703	D	4	0	48870
4/19/2012	rich	KEY-ON	0	0			0	0	48871
4/19/2012	rich	KEY-OFF	0.02666667	0.0211573			0	0	48872
4/19/2012	rich	KEY-ON	0.01222222	0			0	0	48873
4/19/2012	rich	KEY-OFF	0.03805556	0.055463929			0	0	48874
4/19/2012	rich	DEL	0.005277778	0.02348	2703	D	1	0	48875
4/19/2012	rich	DEL	0.006666667	0.02929	2703	S	1	0	48876
4/19/2012	rich	KEY-ON	0	0			0	0	48877
4/19/2012	rich	KEY-OFF	0.04	0.0211573			0	0	48878
4/19/2012	rich	KEY-ON	0.0175	0			0	0	48879
4/19/2012	rich	KEY-OFF	0.02944444	0.02372798			0	0	48880
4/19/2012	rich	DEL	0.02305556	0.03953	2703	S	3	0	48881
4/19/2012	rich	DEL	0.0675	0.02348	2703	D	1	0	48882
4/19/2012	rich	KEY-ON	0	0			0	0	48883
4/19/2012	rich	KEY-OFF	0.08722223	0.059923928			0	0	48884
4/19/2012	rich	PU	0.000277778	0.022980001	2701	S	0	0	48885
4/19/2012	rich	DEL	0.02277778	0.104540002	2701	S	7	0	48886
4/19/2012	rich	KEY-ON	0	0			0	0	48887
4/19/2012	rich	KEY-OFF	0.0125	0.008369326			0	0	48888
